,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
9873,@Porrohman @scottishcurling @worldcurling @BritishCurling Oh sorry pal! Yeah my mistake..I must have got confused having seen literally loads of utter fools screaming ScoTlAnD and posting 🏴󠁧󠁢󠁳󠁣󠁴󠁿 on Twitter after Eve and Bobby won Olympic Gold/Silver for GREAT BRITAIN 🇬🇧  Thanks for highlighting my and their error though..I appreciate it!👍,        oh sorry pal  yeah my mistake  i must have got confused having seen literally loads of utter fools screaming scotland and posting         on twitter after eve and bobby won olympic gold silver for great britain     thanks for highlighting my and their error though  i appreciate it  ,0.020000000000000007,0.7300000000000001,positive,0.23,0.523,0.247,0.4767
9874,‘Uniquely qualified’: John Coates drafted letter of praise for himself to Brisbane Olympics organisers  https://t.co/7NXYsK11ad, uniquely qualified   john coates drafted letter of praise for himself to brisbane olympics organisers   ,0.375,1.0,positive,0.0,0.783,0.217,0.5574
9875,"@Mild_Kerr @FranclseIecha @Olag0ke The person who trained Usain Bolt never won a single Olympic medal, but he went ahead to coach one of the greatest Olympians. To assume that you cannot have an input because you have limited resources/experience/capability is akin to reasoning like an infant...",  kerr     the person who trained usain bolt never won a single olympic medal  but he went ahead to coach one of the greatest olympians  to assume that you cannot have an input because you have limited resources experience capability is akin to reasoning like an infant   ,0.28571428571428575,0.45238095238095233,positive,0.078,0.721,0.2,0.8294
9876,"I remember me and my dad watching boxing at the Olympics and we both picked @ShakurStevenson as the name to look out for in the future and man is that pick coming to fruition, great performance",i remember me and my dad watching boxing at the olympics and we both picked   as the name to look out for in the future and man is that pick coming to fruition  great performance,0.4,0.4375,positive,0.0,0.889,0.111,0.6249
9877,"@C0mbatChr @PunchZoneAris Wow. It’s a personal thing of mine to try to watch notable fighters Olympic runs, especially if they were Val Barker winners.",    wow  it s a personal thing of mine to try to watch notable fighters olympic runs  especially if they were val barker winners ,0.15,0.7,positive,0.046,0.69,0.264,0.7717
9878,@jhonArd79695198 Stadion Olympic Kubu😀,  stadion olympic kubu ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9879,"@DeMcbot @scottishcurling @worldcurling @BritishCurling Oh have I? Sorry, Deryvk it‘s just that when GREAT BRITAIN won Olympic Gold/Silver, you had bizarre people on Twitter screaming ScOtLanD and posting 🏴󠁧󠁢󠁳󠁣󠁴󠁿 so I just thought it would be ok for me to do the same 👍",        oh have i  sorry  deryvk it s just that when great britain won olympic gold silver  you had bizarre people on twitter screaming scotland and posting         so i just thought it would be ok for me to do the same  ,0.24000000000000005,0.595,positive,0.131,0.657,0.212,0.7003
9880,GOAL 3-2 Olympic  https://t.co/rhyfWXBBr3,goal 3 2 olympic   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9881,24th #Deaflympics2022 Brazil. Here we have Estonia Algeria Senegal Dominican #athletes. To compete alongside our deaf peers is what we train for. I want to see our country @NadineDorries @HuddlestonNigel #recognise deaf athletes equally alongside our #Olympic #Paralympic  https://t.co/4xZr4cE36R,24th  deaflympics2022 brazil  here we have estonia algeria senegal dominican  athletes  to compete alongside our deaf peers is what we train for  i want to see our country      recognise deaf athletes equally alongside our  olympic  paralympic   ,0.0,0.25,positive,0.0,0.963,0.037,0.0772
9882,"@HanyaElGhetany @ReemAbulleil Absolutely they are. Russian Olympic doping is deeply imbedded and protected the Kremlin. Why? Because sports triumphs are great propaganda and a show of strength, which is exactly why china also invest alot in each medal.",    absolutely they are  russian olympic doping is deeply imbedded and protected the kremlin  why  because sports triumphs are great propaganda and a show of strength  which is exactly why china also invest alot in each medal ,0.19166666666666665,0.39999999999999997,positive,0.042,0.61,0.348,0.9389
9883,3-2-1 Qatar Olympic and sports museum  https://t.co/EMdkkbMykE  https://t.co/jEQbewAKM3,3 2 1 qatar olympic and sports museum      ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9884,Sydney Olympic APIA Tigers Free Live Football Streaming: 01/05/2022 09:15(CET) #SydneyOlympic vs #APIATigers #livestream available  https://t.co/Xwlmjn2SDo,sydney olympic apia tigers free live football streaming  01 05 2022 09 15 cet   sydneyolympic vs  apiatigers  livestream available   ,0.31212121212121213,0.5666666666666668,positive,0.0,0.845,0.155,0.5106
9885,"1 Gold, 2 Silver for USA at French Olympic Week 2022 - @ussailing @USSailingTeam  https://t.co/ZAfioUXr5J  https://t.co/swgdJ4mutl",1 gold  2 silver for usa at french olympic week 2022            ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9886,@2000s_WWE @IAmJericho Is that Chris Vaughn carrying the fake Olympic Torch @TNAHistoryPod?,  wwe   is that chris vaughn carrying the fake olympic torch   ,-0.5,1.0,negative,0.256,0.744,0.0,-0.4767
9887,@babatundewata @SeanSheehanBA Along with a 21-0 record and Olympic gold 🏅,    along with a 21 0 record and olympic gold  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9888,จู่ๆก็นึกขึ้นได้  AD vs. BJ แมซต์แรกของน้องฮิหลังกลับมาจากบราซิล : เคนมะดูที่บ้าน  Olympic Tokyo : เคนมะดูที่บ้าน  All stars ที่คุโรโอะตั้งใจจัดขึ้นมา เดินทางไปเชิญนักกีฬาทั่วโลก : เคนมะดูที่สนาม  คุณโคสุเคนเค้าก็ชัดเจนดีนะ,                  ad vs  bj                                                        olympic tokyo                   all stars                                                                                                   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9889,@AckSendar @TeamGB @RuthDavidsonPC @evemuirhead @bobby_lammie7 And the award for the most ironic tweet goes to….😃👍  But you‘re right..it was Scotland so well done for pointing out the utter lunacy of people screaming ScoTlAnD and posting 🏴󠁧󠁢󠁳󠁣󠁴󠁿 after GREAT BRITAIN won the Olympic Gold/Silver 👍🇬🇧  https://t.co/8AFjKJDSiA,          lammie7 and the award for the most ironic tweet goes to      but you re right  it was scotland so well done for pointing out the utter lunacy of people screaming scotland and posting         after great britain won the olympic gold silver       ,0.3571428571428571,0.7371428571428571,positive,0.085,0.621,0.294,0.9296
9890,"Olympic FC Peninsula Free Live Football Streaming: 01/05/2022 10:00(CET) #OlympicFC vs #Peninsula #livestream available, Australian Queensland State League, Australia Streaming Providers: 1  https://t.co/ttldnaB4B4",olympic fc peninsula free live football streaming  01 05 2022 10 00 cet   olympicfc vs  peninsula  livestream available  australian queensland state league  australia streaming providers  1   ,0.2340909090909091,0.42500000000000004,positive,0.0,0.879,0.121,0.5106
9891,"I commend you for competing in the unfunny woman Olympics, it takes a lot of loud noises and an overall lack of humor to make it.",i commend you for competing in the unfunny woman olympics  it takes a lot of loud noises and an overall lack of humor to make it ,0.05,0.4,positive,0.081,0.742,0.177,0.4019
9892,"What's the use of her participating? She's already a top athlete who's participated at the Olympic level, Khelo India's main aim is to provide an opportunity for School and University students so that we find some gems.",what s the use of her participating  she s already a top athlete who s participated at the olympic level  khelo india s main aim is to provide an opportunity for school and university students so that we find some gems ,0.3333333333333333,0.41666666666666663,positive,0.0,0.881,0.119,0.5574
9893,"@badminton__fess asian games, sudirman cup, Olympic",   fess asian games  sudirman cup  olympic,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9894,Can’t wait to be 400 miles from the pitch at the London 2012 Olympic freebie stadium later today.   Come on you Gunners!,can t wait to be 400 miles from the pitch at the london 2012 olympic freebie stadium later today    come on you gunners ,0.0,0.0,positive,0.0,0.882,0.118,0.4215
9895,"@M20FIO Don’t worry I know your lame tourist ass gonna be on Bourbon like everyone else, drunk off 1 hand grenade and wearing cheap beads around your neck like it’s an Olympic medal. You all hate on it but love to come here…. 🤡",  don t worry i know your lame tourist ass gonna be on bourbon like everyone else  drunk off 1 hand grenade and wearing cheap beads around your neck like it s an olympic medal  you all hate on it but love to come here    ,-0.18,0.79,positive,0.189,0.56,0.251,0.6486
9896,@badminton__fess Cuma Olympic 😂,   fess cuma olympic  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9897,@nathanmj22 Essendon Olympic Committee can go and get bent.,  essendon olympic committee can go and get bent ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9898,"Brisbane is making impressive early preparations to host the 2032 Games, International Olympic Committee president Thomas Bach said Sunday after a ""honeymoon"" first meeting with organisers.   https://t.co/5N3wjeiI2Z",brisbane is making impressive early preparations to host the 2032 games  international olympic committee president thomas bach said sunday after a  honeymoon  first meeting with organisers     ,0.3375,0.4083333333333333,positive,0.0,0.879,0.121,0.5106
9899,@AnnastaciaMP Having a press conference about brisbane Olympics in Sydney I suspect the Olympic committee don’t have much enthusiasm for QLD. How long are they staying in Sydney compared to QLD. Obviously Sydney is the unofficial capital of Australia,  having a press conference about brisbane olympics in sydney i suspect the olympic committee don t have much enthusiasm for qld  how long are they staying in sydney compared to qld  obviously sydney is the unofficial capital of australia,0.05000000000000001,0.3666666666666667,positive,0.056,0.87,0.074,0.1779
9900,@ProudScot1 @TeamGB @BritishCurling @evemuirhead @Haileeeey97 @VickyWright14 @BruceMouat @bobby_lammie7 @G_d_hardie @Hammymcm @TeamMouat @Team_Muirhead @DMurdoch17 I mean they‘re literally British athletes but fair point you are right Team Scotland won it so well done for pointing out the utter lunacy of people on Twitter screaming SCOtlAnD and posting 🏴󠁧󠁢󠁳󠁣󠁴󠁿 when GREAT BRITAIN won the 2 OLYMPIC MEDALS 👍🙌🇬🇧  https://t.co/wUAdaLOIDy,                lammie7   d hardie       muirhead   i mean they re literally british athletes but fair point you are right team scotland won it so well done for pointing out the utter lunacy of people on twitter screaming scotland and posting         when great britain won the 2 olympic medals        ,0.24553571428571427,0.6455357142857142,positive,0.055,0.595,0.35,0.9656
9901,@badminton__fess olympic,   fess olympic,0.0,0.0,neutral,0.0,1.0,0.0,0.0
9902,"@su_medha Ohhkay right... I agree you and Debasmita are very much alike, in playing the sport of Offence-taking olympics.",  medha ohhkay right    i agree you and debasmita are very much alike  in playing the sport of offence taking olympics ,0.27285714285714285,0.39785714285714285,positive,0.098,0.711,0.191,0.2732
9903,@richardturrin @BrettKing @Breakingbanks1 @psb_dc @BetaMoroney @efipm @SpirosMargaris @enricomolinari @stratorob @FinMKTG @JimMarous Domestic dominance in China: absolutely  The question is will corporations continue to use their CBDC after the Olympic Games?  Because cross-border adoption is what's really going to drive the winner,        dc               domestic dominance in china  absolutely  the question is will corporations continue to use their cbdc after the olympic games   because cross border adoption is what s really going to drive the winner,0.1,0.3,positive,0.0,0.843,0.157,0.6808
9904,⏰ 79`  ⚽Sydney Olympic FC Women vs Apia L Tigers Women  🏆Australia New South Wales NPL Women  👉+9.0 corner (Now 8)  🎯 min odds: 1.65  #bet #inplay #tips #tipster #freepick #freepicks #freepicks,  79    sydney olympic fc women vs apia l tigers women   australia new south wales npl women    9 0 corner  now 8     min odds  1 65   bet  inplay  tips  tipster  freepick  freepicks  freepicks,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
9905,"#Australia said Sunday it will not be sending athletes to this year's #AsianGames in Hangzhou, #China. ""No athletes from Australian sports"" will take part, an Australian #Olympic Committee spokesman said in a message to AFP.  https://t.co/SPva7hFTs6", australia said sunday it will not be sending athletes to this year s  asiangames in hangzhou   china   no athletes from australian sports  will take part  an australian  olympic committee spokesman said in a message to afp    ,0.0,0.0,negative,0.062,0.937,0.0,-0.296
9906,"Athletes today could never.  ""Kylon was of Eupatrid descent and was a doubles champion at the Olympic Games in 640 BC. Around the year 632 B.C. he attempted to use his popularity to seize power in a coup d'état in Athens.""",athletes today could never    kylon was of eupatrid descent and was a doubles champion at the olympic games in 640 bc  around the year 632 b c  he attempted to use his popularity to seize power in a coup d  tat in athens  ,0.0,0.0,positive,0.0,0.837,0.163,0.7906
